timestamp_utc,instrument,direction,spot_price,perp_price,basis_bps,funding_rate_last,funding_rate_next,next_funding_time,minutes_to_next_funding,expected_edge_bps,confidence_score,state,signal_flag,entry_flag,exit_flag,note
2026-04-18T01:11:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.75,2423.86,-3.670481492936891,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,409.00010000000003,-19.777981492936892,0.17545799742978793,FLAT,False,False,False,
2026-04-18T01:12:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2427.64,2426.61,-4.242803710598546,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,408.00010000000003,-20.350303710598546,0.1740820105405299,FLAT,False,False,False,
2026-04-18T01:13:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2425.91,2424.99,-3.79239130882874,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,407.00010000000003,-19.89989130882874,0.17515865390951094,FLAT,False,False,False,
2026-04-18T01:14:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2426.73,2425.63,-4.532848730595942,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,406.00010000000003,-20.640348730595942,0.173412519100819,FLAT,False,False,False,
2026-04-18T01:15:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2425.58,2424.31,-5.235861113630479,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,405.00010000000003,-21.34336111363048,0.17186399642381037,FLAT,False,False,False,
2026-04-18T01:16:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.41,2423.38,-4.248456325455453,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,404.00010000000003,-20.355956325455452,0.17406878710348933,FLAT,False,False,False,
2026-04-18T01:17:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.19,2423.08,-4.578849017610531,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,403.00010000000003,-20.68634901761053,0.17330801460194611,FLAT,False,False,False,
2026-04-18T01:18:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.49,2423.42,-4.413299291808624,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,402.00010000000003,-20.520799291808622,0.17368624778560446,FLAT,False,False,False,
2026-04-18T01:19:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.74,2423.7,-4.289119658190007,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,401.00010000000003,-20.396619658190005,0.17397386893657818,FLAT,False,False,False,
2026-04-18T01:20:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2423.94,2422.99,-3.919238925057026,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,400.00010000000003,-20.026738925057025,0.17485080918601922,FLAT,False,False,False,
2026-04-18T01:21:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2423.69,2422.71,-4.04342139465038,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,399.00010000000003,-20.150921394650382,0.17455297310313997,FLAT,False,False,False,
2026-04-18T01:22:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.36,2423.0,-5.6097279281960075,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,398.00010000000003,-21.717227928196007,0.17108156512221961,FLAT,False,False,False,
2026-04-18T01:23:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.46,2423.37,-4.495846497777425,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,397.00010000000003,-20.603346497777423,0.17349691189611305,FLAT,False,False,False,
2026-04-18T01:24:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.5,2423.59,-3.7533512064337162,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,396.00010000000003,-19.860851206433715,0.17525414164353031,FLAT,False,False,False,
2026-04-18T01:25:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2423.7,2422.49,-4.992367042125826,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,395.00010000000003,-21.099867042125826,0.17238871151454152,FLAT,False,False,False,
2026-04-18T01:26:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.06,2422.89,-4.826613202643799,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,394.00010000000003,-20.9341132026438,0.17275288917475856,FLAT,False,False,False,
2026-04-18T01:27:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2424.38,2423.4,-4.04227060114346,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,393.00010000000003,-20.14977060114346,0.17455571717397794,FLAT,False,False,False,
2026-04-18T01:28:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2423.42,2422.32,-4.5390398692752765,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,392.00010000000003,-20.646539869275276,0.17339842746060266,FLAT,False,False,False,
2026-04-18T01:29:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2423.88,2422.88,-4.125616779708566,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,391.00010000000003,-20.233116779708567,0.1743577456538543,FLAT,False,False,False,
2026-04-18T01:30:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2422.33,2421.35,-4.045691544917572,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,390.00010000000003,-20.153191544917572,0.17454756079482997,FLAT,False,False,False,
